tweet_id,label,tweet_text
1360060000000000000 ,2,"US Secures 200 Million More Doses of Moderna and Pfizer COVID-19 Vaccines
https://t.co/pInwl3ozD4
#US #Moderna #Pfizer #COVID19Vaccines"
1372160000000000000 ,2,"You must address how 54% of #AstraZeneka vaccines are going to waste in Germany, Belgium and other European countries, due to the leaders of your member states - spreading false information and scaremongering! @vonderleyen #OxfordAstraZeneca #COVID19 https://t.co/jgbHjv65TQ"
1361570000000000000 ,2,???????? First shipment of #Hungary purchased #China developed #COVID19 vaccines has left Beijing for the return flight. Hungary is the first in European Union #EU to have approved #Sinopharm. https://t.co/i9t48gq3Fi
1366180000000000000 ,2,"#AstraZeneca Plc has sold its 7.7% stake in #Moderna Inc for more than $1 billion after the U.S. biotechnology company's shares soared on the back of its coronavirus vaccine breakthrough, The Times reported https://t.co/vW4nEUORwA https://t.co/szvupfXNeo"
1339690000000000000 ,2,Just got registered for my #PfizerBioNTech #vaccine for tomorrow night at 8 PM after my #pediatric clinic! May be the wildest Friday evening I have had for a while. Thanks @CarilionClinic https://t.co/JrlrWkrueV
1382010000000000000 ,2,Medical personnel from La Mujer hospital proceed to vaccinate older adults against #COVID?19 including my mother with the #CoronaVac vaccine developed by #Sinovac of #China #ElSalvador #pandemia #Health #Covid_19 https://t.co/C1kMA31thm
1374380000000000000 ,2,"Sharing another great #COVID19 #Infographic by @GretaTamkus @dgsomucla.

This time, we break down the most common side effects of the #Pfizer and #Moderna vaccines

@UCLAHealth 
#GetVaccinated https://t.co/XjQNUHr7gx"
1377160000000000000 ,2,#SputnikV is spearheaded by cartels. See the faces behind the vaccination. Even Al shabaab legal head has taken it after the Al shabaab medical board rejected the #Covax
1382390000000000000 ,2,"Mr. @rsprasad who had lobbied for #SputnikV vaccine from Russia now, as U tweeted few days back that @RahulGandhi was lobbying for Pharma companies for Import of Vaccine's.
Why don't U come out now &amp; let the people of the Country know about the name of The #Lobbiest?"
1372870000000000000 ,2,"Any national leader who rejects #SputnikV is a ""killer"", to use the new word that #Biden has introduced into diplomatic discourse. https://t.co/hvyV6n0utV"
1379810000000000000 ,2,"Germany≥’ Bavaria region has signed a provisional agreement to buy doses of Russia≥’ #SputnikV coronavirus vaccine once it is approved by European regulators.

https://t.co/T3BQU0TW52"
1377590000000000000 ,2,"20,000 #SputnikV vaccines arrive in #Macedonia ?second donation from #Serbia
https://t.co/sCC7grdZ2c"
1371730000000000000 ,2,"Getting bigger and BIGGER???
Patience are rewarded?????

$OCGN
#COVAXIN
#CovaxinRocksTheWorld
#SARSCoV2
#COVID19VACCINE https://t.co/Lq3tz4C2mF"
1374340000000000000 ,2,"ColoradoColorado police arrested a person of interest after a shooting at a King Soopers grocery store in Boulder.

#Boulder #COVID?19 #Colorado #COVID19 #coronavirus #CovidVaccine #Covaxin #USA #us #usdtry #India #copper #XRP #tuesdayvibe #BoulderColorado #cblive #Biden #Xbox https://t.co/tsZ2e2bZId"
1382840000000000000 ,3,"@fordnation EMBARRASSING Moscow Russia everything is open business as usual. Ontario reporting 4736 cases of #COVID19 1188 new cases in Toronto #lockdown Closed business, Church ,no family, No Hope #MentalHealth Canada get out of Syria #SputnikV 91.6% effective #Jesus https://t.co/R0USgddyNU"
1385190000000000000 ,2,"Let's know about Covid Vaccination with our specialist Dr. Anu Daber  ( Consultant Rheumatologist &amp; Clinical Immunologist) 

#covid19 #coronavirus #covidvaccine #vaccine #vaccine #pandemic #vaccination #fightagainstcorona #corona #covaxin #LargestVaccineDrive #UniteToFightCorona https://t.co/bUCvvoJx97"
1371490000000000000 ,2,"&gt; claimed by #Moderna to be 100%. The implication of the various uncertainties on the predicted number of vaccinated infectees is also shown, using both MCMC and approximated formulae.""

M.t. 'Auf Grundlage von Informationen in Pressemitteilungen (Informationen, die schlie?lich
&gt;"
1375170000000000000 ,3,Just got my 1st shot Thank God for you @POTUS I feel so much better since you're in head of the American team #Moderna
1369760000000000000 ,2,Meet the Toronto nurse who REFUSED a COVID test and quarantine https://t.co/MueCtmAtGi via @YouTube #Covaxin #Covid_19 #coronavirus #1984IsHere
1379120000000000000 ,2,"#COVID19India 

When you get #Covaxin but you come to know that your neighbor got #Covishield :- https://t.co/cvJIANa0LK"
1384570000000000000 ,2,"The EMA says the reported cases of #thrombosis with #thrombocytopenia worldwide (to April 13) = 8 after use of the #Janssen Biotech vaccine, 287 after use of the #AstraZeneca-Oxford vaccine, 25 after use of the #Pfizer-BioNTech vaccine, and five after use of the #Moderna vaccine."
1384880000000000000 ,2,"How likely are you to test positive for #COVID19 after getting vaccinated with #CovishieldVaccine or #COVAXIN? Find out what the data released by the Health Ministry reveals ?
https://t.co/uLhkQyG0cR"
1369600000000000000 ,2,"i suppose this means Still Inertia is halfway to ""full"" #Moderna vaccination.. it was truly a ""rough"" 5 days w/the 1st shot, but we shall see.. here's looking to April 1st (no joke)... https://t.co/cNpD9AL4dH"
1382930000000000000 ,2,"4:1,000,000 risk of #bloodclots with #Astrazeneca similar with #Moderna #Pfizer and #JohnsonandJohnson . 

Risk around 10:10,000 (NHS) with the #contraceptive #pill - 2:10,000 (baseline) in #women.

I assume #Denmark will see a population explosion when they also ban the #pill."
1360360000000000000 ,3,vaccinated. #Moderna https://t.co/di4ElZOQ2Q
1367790000000000000 ,3,I taked #COVISHIELD #vaccine 1st dose. There are no side effect. I thanks to our scientists for research and I also thanks to our government for supporting our scientists to make #vaccine. @MoHFW_INDIA @narendramodi @PMOIndia @BharatBiotech #Covaxin #CoronaVaccine #Covishield
1381620000000000000 ,2,#OxfordAstraZeneca #Vaccine: What To Know About Side Effects #covid19vaccine #astrazeneca https://t.co/hLx3qj3lpi
1381800000000000000 ,2,"Sep2020: Sputnik-V decided to explore the Indian market
30Nov20: PM Modi interacts Dr Reddys Lab
Dec20: Dr Reddys received approvals for Phase3 trials 
1Apr 21: Govt had asked Sputnik to submit a cold storage plan
12Apr 21:Govt approved Sputnik
Where is Rahul G in this?#SputnikV https://t.co/hzfQiqCLTw https://t.co/udRohSF81I"
1375370000000000000 ,2,"With a mixture of threats and boastful trumpeting, @BorisJohnson tried on Thursday to influence the deliberations of the virtual EU vaccination summit. However it did. Not help! #AstraZeneca #Coronavirus #OxfordAstraZeneca #healthcare"
1371360000000000000 ,2,"Have you taken the #Sinopharm Jab yet? 

Feel free to add your comments on this TL as well 

cc @NAYOZimbabwe @YetTrust @citezw @263Chat @OpenParlyZw"
1382270000000000000 ,2,"The Russian Direct Investment Fund (RDIF) announced production agreements with five Indian manufacturers for more than 400-500 million doses of the #SputnikV #COVID19 vaccine a year. 
@rdif_press 
#WinWithVaccine
https://t.co/uqxEp3OS76"
1363190000000000000 ,3,"Thank you, scientists. 

#proudlyvaccinated #SecondDose??? #vaccinetruthadvocate #pandemic #trustscience #vaccinessavelives #caraiovirus #confienasvacinas #covidvacccine #vaccine #moderna #keepusingmask? #vaccinesforall #vacinaj?#vacinaparatodos #vacinassalvamvidas https://t.co/PSkQP2bh49"
1384660000000000000 ,3,Dose dos done! #SecondVaccine #CovidVaccine #covidvaccinesavelives #Moderna https://t.co/HcP3dN8JSS
1383310000000000000 ,1,That second vaccine I received this morning is kicking my ass like I stole something.... #Moderna
1381740000000000000 ,2,"I wish the nice folk at #moderna would give #davesharma or #barnabyjoyce a parcel of shares so we can secure the new variant vax?
 #ICAC"
1370340000000000000 ,2,"@MeghUpdates Be it #Pfizer or #JohnsonAndJohnson #CovidVaccine  before approved for vaccination, trials will have to be undertaken in India. Else #MakeInIndia for exports. After loosing world markets to #Covaxin #Covishield  theses companies realised its new India lead by Modi."
1368990000000000000 ,3,I took #DollyParton with me today when I found out IâØ be getting the #Moderna #covidvacccine. It felt super appropriate and a way to show my undying appreciation and loyalty. Thank you Dolly! #Science #iwillalwaysloveyou #IBegYourParton https://t.co/97SOjMLYJh
1362860000000000000 ,3,"Delighted to have had my first dose of the #OxfordAstraZeneca #COVIDVaccination today, quick &amp; simple process and the reassurance of feeling protected."
1377360000000000000 ,2,"I got my first shot of #Moderna today. ?
Over 3.5 hours and the only side effect so far is minor injection site soreness. Only advice is to avoid NSAIDs until a couple days after #vaccination.
#COVID19 #CovidVaccine #CovidVaccineSideEffects"
1368730000000000000 ,2,"#modernavaccine 
#vaccineSideEffects 
#COVID19 
#GetVaccinated 

Got my second #Moderna vaccine yesterday. My manageable side effects:

Sore arm
Slight nausea
No appetite
Headache 
Slight fatigue
Slight fever
Slight chills https://t.co/TB8xXegm2G"
1380960000000000000 ,1,"A whole six months, eh? Then what? Nah. I÷™ nobody≥’ lab rat. Remember that Big Pharma doesn÷… make money off of healthy people and won÷… be liable for any adverse reactions. 
#Moderna #BigPharma #Scamdemic https://t.co/90pWj9DGUl"
1359290000000000000 ,2,"""#SputnikV is marching around the planet. Whether the EU will approve Sputnik V or not is a matter of time, because as far as I can see, all the states are facing shortages.?https://t.co/2FkKtZ5wGG"
1382600000000000000 ,2,"#Poland Constitutional court @TK_GOV_PL effectively removes @Adbodnar as Ombudsman after his term expired 1y ago, still no replacement elected by the parliament. #Slovakia mess with #SputnikV exposes #Hungary subservient attitude to contracts #Russia. #Ukraine braces for conflict https://t.co/UCL9sUhGaw"
1366250000000000000 ,2,@Asthana7792 #SastaBhiKargarBhi #Covaxin of Bharat Biotech
1371270000000000000 ,2,"Moderna 2021 is an excellent vintage! Smooth yet powerful with subtle notes of freedom and feel good vibes. It will keep you upright and out of the ICU. I give it 5 stars, 2 thumbs up 99 out of 100! #DrFauci agrees! Salud!! #moderna #modernavaccine"
1372420000000000000 ,2,"@ARUNPATEL337453 @HSajwanization So you are recommending me a Political figure and I'm recommending you a independent Medical Journal ""Lancent"" that's difference between #Pfizer and #Covaxin.
You lost the debate please get your #Pfizer Jab first unless it too late ?"
1380470000000000000 ,2,@rajeduofficial @GovindDotasra #OnlineExams #OnlineExams #COVID19India #Covaxin #cancelboardexam2021 #childhood if they get corona how is responsible for thisÇél @ashokgehlot51 @RajCMO @zeerajasthan_ @ZeeNews @ndtvindia only in Jaipur +600 #corona #NightCurfew
1364270000000000000 ,2,"#Vaccine makers #Pfizer and #Moderna pledge massive boost to US supply after sluggish rollout #COVID #COVIDVaccine @washingtonpost @nytimes @FinancialTimes @WSJhealth @Reuters @business @AP @BBC @CNBC @CNN @MSN @MSNBC @thehill @AmerMedicalAssn @CDCgov @WHO
https://t.co/YKJkTjJeEY"
1378320000000000000 ,1,"#UK's medical?regulator said on Saturday that 7 out of 30 people who suffered blood clots after receiving the Oxford-AstraZeneca vaccine have died

#OxfordAstrazeneca https://t.co/zBh2Gvlchk"
1379640000000000000 ,2,"@pickles_wife @petelincoln48 @sallyKP #moderna uses an encoded flagella as an adjuvant.

? https://t.co/AIRkFrm7Pn"
1367240000000000000 ,3,@DollyParton Hi Dolly! Just wanted to say thank you! I received my 1st shot of the vaccine today. #COVIDVaccination #GetVaccinated #Moderna #Covid #
1381490000000000000 ,2,"The company is adding new lines to add 500 million cans to annual capacity.???
https://t.co/7K0OJwYIyS
#COVAXIN
$OCGN"
1344590000000000000 ,2,"@zerohedge Very Good! Everybody is completely free to chose from at least three great vaccines:
#AstraZeneca for the old, weak and poor ?
#PfizerBioNTech for the smart and beautiful ?
#Moderna is the real stuff for Cowboys and Girls ?

All for Socialism. ??
#Covid19 #Vaccines #COVIDIOTS"
1367350000000000000 ,2,"PH has enough doses in pipeline to vaccinate 70M Adult Filipinos By Year End
ctto: @pcoogov
#covax #sinovac #gamaleya #novavax #AstraZeneca #moderna #pfizer #johnson&amp;johnson
https://t.co/aWt0Airvhc https://t.co/ANQletWtZt"
1382060000000000000 ,2,"Need a #COVID19Vaccine? ?

#ECU_SHS is now offering the #Moderna vaccine at its clinic beginning tomorrow, April 14.

This week's clinic:
? 9 a.m. to 4 p.m.
?? Wednesday and Friday
? Croatan, Main Campus

Book your shot ??https://t.co/L6vhO6Yhtn"
1373370000000000000 ,2,#Lebanon receives new shipment of #PfizerBioNtech #coronavirus vaccine Lebanon received its 5th shipment of Pfizer BioNtech coronavirus vaccine on Saturday. The new bat... via @24liveblog https://t.co/nuHRBLxAqo
1385000000000000000 ,3,"My grandmother (83), my in laws (65, 73), my parents (62,59) and my husband (41) all have had one dose or 2. Science is amazing, and the peace of mind is even better.  Cannot wait until everyone is fully vaxxed! @ab_vax #COVID19AB #AstraZenaca #Pzifer #moderna"
1381720000000000000 ,3,"Chinese COVID-19 vaccine maintains protection in variant-plagued Brazil https://t.co/3ULSEh8sIK 

#Sinovac #China #COVID19 #CovidVaccine https://t.co/buAtNFaeJS"
1372040000000000000 ,1,"Just for the record:
When someone dies by kovid is a tremendous news, but when someone dies or has collateral effects after being vaxeenated it's a coincidence. Wow! Media think we're dumbs.

#PanavaC19 #vaxeen #astrazeneca #pfizer #moderna #sputnikV #BigPharma #MINSAPanama"
1383340000000000000 ,2,"Here are a few Screenshots from $OCGN Company Update on April 15, 2021.
#Covaxin https://t.co/EfUYFjjkiy"
1377240000000000000 ,2,@v_sirv @maktejah_ Thankz for that....After taking first dose of #SputnikV you will need to feel like a Russian
1368350000000000000 ,3,"Got my 2nd pfizer covid vaccine yesterday. I didn't have any serious symptoms the day of or today, just a sore arm and im a bit tired but that's it. ?? #PfizerBiontech #greatful #CovidVaccines"
1369770000000000000 ,2,The UK vaccine export priorities 'should' be our Commonwealth countries first &amp; foremost.. #coronavirus #vaccine #AstraZeneka #oxfordastrazeneca #PfizerVaccine #EU https://t.co/Pl61uiPhga
1383580000000000000 ,3,Stop the spread and get vaccinated! @santolucia #CovidVaccine #Moderna https://t.co/ZqQ4Apo7tE
1381550000000000000 ,3,"#abc730 no @GregHuntMP I don't believe anything you say anymore
I want moderna vaccine 
#khunt
#Moderna"
1381830000000000000 ,2,"@Euthyphraud @ashlie_weeks I had just the opposite experience. Flu shot hurt like hell, #Moderna, not so much."
1374830000000000000 ,2,@mingberg I got the first half but I need to wait 30 days for the next. #Moderna ? Side effects were annoying but not that bad considering the alternative.
1379560000000000000 ,3,"Ladies and gentlemen we did it. On the anniversary of surviving Covid, I got my vaccination ! ? #Moderna #ibelieveinscience https://t.co/uoiCxDgsNM"
1375800000000000000 ,2,"Turkish Health Minister Koca gave an exclusive statement to Turkish Haberturk.
On #PfizerBiontech 1/2
?5.850 doses were delivered March 12th
?700k delivered March 24th
?Another 700k  delivered March 25th
?Another 3.1 million doses will be delivered until mid-April"
1372190000000000000 ,3,"Proud ! ?

Don't miss the opportunity to get yourself vaccinated

#CovidVaccine #LargestVaccinationDrive #COVID19 #COVAXIN #Covishield https://t.co/SFj1gAR8aF"
1382390000000000000 ,3,"2nd Moderna dose DONE ?

Now I can get my free Krispy Kreme donut! ???

IÇél be posting updates over the next couple of days. #SlowTheSpread #DoYourPart #DoYourOwnResearch #Moderna https://t.co/v1fAWQB7ey"
1372340000000000000 ,3,Got my vaccine! I÷™ so happy. #Covaxin #GetVaccinated https://t.co/TjV3nJHYOH
1376590000000000000 ,1,Words from someone who actually works in hospital. The vaccine ain÷… safe. Say NO to #vaccination SAY NO to #johnsonandjohnson SAY NO to #CovidVaccine SAY NO TO #phizer and #Moderna https://t.co/L9EDIdINxm
1374140000000000000 ,2,$AZN so this blood clot vaccine is going up while the real deal $OCGN that we're waiting for is getting bumped. ? #AstraZeneca #Covaxin
1384960000000000000 ,2,An extremely grate news for #Covaxin - 100% efficacy in phase 3 trials against the dangerous #covid and 78% clinical efficacy.
1382160000000000000 ,2,"I wonder why they are having hit pieces on two companies that produced vaccines the old way - #AstraZeneca &amp; J&amp;J ? The two vaccines cheapest on the market?

And making people believe that #Pfizer &amp; #modeRNA vaccines are somehow superior? https://t.co/u1Z9dFn7FT"
1374120000000000000 ,2,"@AlexTaylorNews @Roelandpaul #Pfizer #Moderna #J&amp;J are all charging around $25-$30/jab while #AstraZeneca only charging their cost price $4/jab! Surprisingly the #EU politicians forgot about that! Rather then helping it to overcome the supply issues, they are after punishing it while #EU citizens suffering"
1378650000000000000 ,2,Serbia struggling to ›Àersuade?citizens to get vaccinated https://t.co/pwQiFDA6pp #Serbia #VaccineTourism #Pfizer #Sinopharm #SputnikV #AstraZeneca #Belgrade
1366280000000000000 ,2,"The #Philippines launched its #COVID19 #vaccination drive on Monday, less than a day after the arrival of a batch of the #Sinovac #vaccine #CoronaVac donated by China.
https://t.co/oLZ9u7iSyR https://t.co/1dN4B3JIRc"
1381760000000000000 ,2,$Ocugen Inc BOOM!!!??? NEW Head of Manufacturing and Supply Chain!! What could they be manufacturing and supplying?? Definitely not Girl Scout Cookies!! Covaxin!!! Duhhhh!! Also medical job postings for the "infectious diseases " departments. $ocgn @Ocugen #Covaxin #ocugen https://t.co/rPdP8dXsxp
1366740000000000000 ,2,"Vaccination available now for senior citizens (60+) and citizens above 45 years with comorbidities like Diabetes, Blood Pressure,and Heart ailments. CALL +91-44-66300300 or 71200200, Whatsapp +91 8939900500. 
#COVID19 #Covid19India #Covaxin #VaccinePassports #COVID19Vaccination https://t.co/f8IQITJmHG"
1374890000000000000 ,2,"Who is eating alone today because Doug Ford and Trudeau Toronto Ontario Canada forced you to stay home #lockdown no family, no business, no church, no hope, no life #MentalHealthMatters Order Russia #SputnikV Get out of Syria #COVID19 #spring #Greek https://t.co/YHfnVqzG3M"
1372750000000000000 ,2,"Twelve hours into 2nd #Moderna shot.

Thought I'd sleep on my left side tonight but my arm says that's a non-starter.

Right side it is.

Otherwise just a little achy overall.

Fingers crossed...

Good night! 

#CovidVaccine"
1379810000000000000 ,2,"Good story by @PjotrSauer. Minor correction abt ??political context: 
?? purchase of #SputnikV not the main cause of pol crisis just a catalyst of deeper tensions among coalition partners -&gt; gov't reshuffle 
?? New SK Health Min nominated by the same party (led by ex-PM Matovic) https://t.co/bHM39okqNj"
1384960000000000000 ,3,First #Moderna jab is done! https://t.co/FB6SwIhrwZ
1379980000000000000 ,2,"PM @narendramodi got his second dose of #Covaxin at AIIMS today morning. The 2 nurses who administered the vaccine are-
P. Niveda from Puducherry and 
Nisha Sharma from Punjab."
1369290000000000000 ,2,"1st deal in Europe on the production of #Russian vaccine #SputnikV happens in #Italy : after the green light from the #EMA, Adienne Pharma&amp;Biotech and Russian Direct Investment Fund (Rdif) agreed to produce Sputnik in Italy in 7/21."
1371800000000000000 ,2,"Podcast#5: India Vaccine rollout|  | EU suspends Covishield ?
https://t.co/hH8icMd9cJ 

#covid #vaccine #Covishield #CovishieldVaccine  #Covaxin   #IndiaFightsCorona #we4vaccine #AstraZeneca #LargestVaccineDrive #VaccinesWork"
1375800000000000000 ,3,"Smiling, crying, all the feels. Thanks #science. Thanks #moderna. #ThisIsOurShot #vaccinated #FauciOuchie #modernavaccine https://t.co/MzjCXOEByH"
1369890000000000000 ,2,"A batch of China-donated #Sinopharm vaccine arrived in Brazzaville, capital of the Republic of #Congo, on Wednesday. Congolese health minister, minister of foreign affairs, national defense minister and Chinese ambassador to the Congo welcomed the vaccine at the airport. https://t.co/zQQinMYmyL"
1381060000000000000 ,2,"#BREAKING #BreakingNews
Footage Out Of #Vienna #Austria

Anti-#Lockdown Protesters Clash With Police.
#COVID19 #PfizerVaccine #modernavaccine #Moderna #johsonandjohnson # https://t.co/mAsfdiWLwE"
1353970000000000000 ,2,When it comes to the point we have to pay for our Pfizer purchases the government should just requisition the cash and keep it safe over here..... #Eurovision #AstraZeneca #PfizerBioNTech
1366260000000000000 ,2,"Covid-19 in India: PM Modi takes the first dose of Made-in-India Bharat Biotech's #covaxin vaccine.

Are you ready to take the vaccine too?

#CoronaVirusUpdate #CoronavirusVaccine https://t.co/j3AOGhzMk5"
1361910000000000000 ,2,"French President @EmmanuelMacron say Chinese and Russian vaccines are necessary. Ok, Mr President, then, give European citizens the access to Chinese Sinovac which is a classical Pasteur-like vaccine. #vaccine #covid19 #Sinovac https://t.co/58F60mtT03"
1380200000000000000 ,2,Once again words from March 1 from RDIF.: The approval is based on the results of the clinical trials of #SputnikV in #Russia and a comprehensive assessment of the vaccine by experts in Slovakia.-No assessment at that time. Especially not comprehensive. Who is spreading disinfo? https://t.co/isY9WPHF0Z
1380730000000000000 ,1,"Another target this time: Paraguay.
Actually we would suggest not getting the shitty Chinese vaccine LoL just ask Chile! It≥’ pretty useless.
#paraguay #vaccine #china #fuckccp #boycottchina #taiwan #meme #covid #sinovac #sinopharm https://t.co/MIuaBUV0UC"
1375400000000000000 ,2,"MORE | Moscow hopes procedure of #SputnikV authorisation for EU will not be affected

#SputnikUpdates @sputnikvaccine

https://t.co/wJwHJJNXTS"
1363750000000000000 ,2,"Duterte prefers to China vaccine maker Sinopharm
https://t.co/13UUfwSzJC
@attyharryroque
#Duterte 
#vaccine 
#China 
#Sinopharm
@pr1ncegolez https://t.co/PpEhVNUDwz"
1371560000000000000 ,2,"We see your point. 

However, the current #OxfordAstraZeneca scenario is a rolling PR disaster to say the least.

It will raise hesitancy &amp; weigh on uptake, which is very much needed in line with #vaccinepassports 'buy in' from the public. https://t.co/d5W2WydlmR"
1368720000000000000 ,2,"U.S. #scientists doubtful of #one-shot regimen for #Pfizer, #Moderna #COVID #vaccines: #WSJ #reuters https://t.co/jz0whryYnf #mrna #us #bidenharris #health #world #biotech #mkt"
1380940000000000000 ,3,"The tree blossoms and harbor were beautiful in #Coronado yesterday... but you know what was even more beautiful? Getting my second #Moderna shot! ???? I joined more than 30,000 people #vaccinated against COVID-19 at just this @SharpHealthCare site. #GoSanDiego https://t.co/UXo5ESDfrn"
1384040000000000000 ,2,"#VaccinateAllKenyans
Moses Kuria got his #SputnikV jab of 7k and has the gutts to lecture rough the government he drunkenly voted and defended for the last 8years on vaccinating it's citizens. Where do you get this energy from Kuria??
??? https://t.co/XszwEGsy0m"
1366250000000000000 ,2,@BjpBiplab @narendramodi #SastaBhiKargarBhi #Covaxin of Bharat Biotech
1361210000000000000 ,2,"Just 1 Day.?
?? $OCGN Conference???
I'm super excited??????
#COVAXIN"
1376550000000000000 ,2,"""Stanford scientists saved drops of the COVID-19 vaccine destined for the garbage can, reverse engineered them, and have posted the mRNA sequence that powers the vaccine on GitHub for all to see.""

#Moderna #modernavaccine #Covid_19  

https://t.co/sCIoTKXsN7"
1360540000000000000 ,2,@dr_venkatesh_k @AIIMSPatna @AshwiniKChoubey Great achievement! Looking forward to seeing positive news in relation to #Covaxin in the USA!
1372210000000000000 ,2,"Had the 2nd dose of #Sinopharm today
Have I defeated covid ???
Just wondering !
#coronavirus #COVID #COVID19 #CovidVaccine"
1374410000000000000 ,2,"Khaki envelop politics behind attack on #Sinopharm. @China_Amb_Zim Read on here ?
https://t.co/39YR2LfsTZ"
1360230000000000000 ,2,"Has anyone who has had covid also had the vaccine? How did you find it? Did you feel the side effects were more pronounced?

#OxfordAstraZeneca #COVID"
1362190000000000000 ,2,"#PENNSYLVANIA #SNAFU 
Vaccine providers in Pennsylvania could be short 55,000 first doses of #Moderna≥’ covid-19 #vaccine in coming weeks, and 30,000 to 60,000 second-dose appointments could be pushed back one to two weeks. #COVID19 
https://t.co/5PxfLtSvCl"
1372170000000000000 ,2,Urge the @TelanganaCMO @Eatala_Rajender @KTRTRS to ensure that we don÷… get into this unnecessary &amp; unwanted record. It would be good if there is a campaign urging the eligible citizens to participate in #VaccinationDrive. No point in having pride about #COVAXIN - made at Hyd. https://t.co/gy000VgdFR
1380570000000000000 ,3,"I got the vaccine shot today. Follow up dose next month. Thank you Dolly! 
#Moderna https://t.co/1KlHTdmTDu"
1375120000000000000 ,2,"Dr. David Wohl is featured in this @POPSUGAR article about the next phase of the #COVID19 vaccine trials at #Moderna. 

https://t.co/ZmeHJf3LjR"
1371470000000000000 ,2,"Embarrassing Ontario is reporting 1268  cases of #COVID19 366 new cases in Toronto Canada, politicizing #vaccine Doug Ford Mr. Trudeau order #SputnikV end #lockdown cause business collapse, drug addiction, violence, misery unemployment #MentalHealthMatters https://t.co/DSH0zCyIta"
1374250000000000000 ,3,Waking up after one year of lockdowns with an slight ache in my arm. So grateful to the #NHS ?  #OxfordAstraZeneca #NHSCOVIDVaccine #StaySafe ?
1370450000000000000 ,3,Just got my first vaccine! #PfizerBiontech
1382760000000000000 ,2,"No other vaccines on earth can beat #COVAXIN, COVAXIN will end COVID 19, USA get it ASAP from ?@Ocugen? @POTUS? ?@MadMoneyOnCNBC? ?@CNBC? ?@alexcutler247? ?@cnnbrk? ?@fordnation? ?@WSJ? ?@BharatBiotech? https://t.co/3TvnI8Wzf2"
1366950000000000000 ,2,Thank You @DollyParton #DollyParton you deserve a #moderna #COVID19 vaccine https://t.co/8gldJioNsa
1354050000000000000 ,2,Part 2 #Covid_19 #vaccinationCovid #Coronavirus #Impfung #PfizerBioNTech #coronavirus https://t.co/18MaHSNRqi
1382320000000000000 ,3,"Lmaooooo enjoying my morning coffee and I came across this gem #coffee #vaccinated I took the moderna though lmao #moderna #pfizer #JohnsonandJohnson  picture explains i wonder which one did @StuBishop_LPD get ? ,what do y’Qll think ? https://t.co/UpnnHDdDgS"
1374030000000000000 ,3,Covid: AstraZeneca vaccine 79% effective with no increased blood clot risk ?US trial https://t.co/itJh3SKVyg #COVID19 #coronavirus #vaccine #US #AstraZeneca #OxfordAstraZeneca
1342430000000000000 ,2,"#PfizerBioNTech vaccine is going to Rome!!
#marrychristmas2020 #bestgiftever #VaccinesSaveLives https://t.co/IhuA9VR4a9"
1365340000000000000 ,2,"Question for you @CMOH_Alberta - are we going to be allowed to choose the vaccine we want? Or is the choice made for us based on availability? 

#COVID19AB #vaccine #AstraZeneca #PfizerVaccine #Moderna https://t.co/yfpT4b6eIn"
1370760000000000000 ,2,24 hour update after first dose of #Moderna vaccine. https://t.co/qYOHQWyHKW
1366740000000000000 ,2,".@IvanKorcok confirms he did not know about buying #SputnikV and he have heard about transport of vaccines only a day before their arrival to #Slovakia; he want to meet w/ @i_matovic @ZuzanaCaputova #BorisKollar, in order to reconfirm Slovak foreign policy orientation."
1383430000000000000 ,3,"EMBARRASSING Moscow Russia everything is open business as usual. Ontario reporting 4362 cases of #COVID19 1162 new cases in Toronto #lockdown Closed business, Church ,no family, No Hope #MentalHealth Canada get out of Syria #SputnikV 91.6% effective #Jesus https://t.co/R11cxWQMzD"
1381560000000000000 ,3,"#SputnikV approved for emergency use in India. 

Its third vaccine approved by India after #Covishield and #Covaxin.

#LargestVaccineDrive 
#FastestVaccineDrive https://t.co/4QRh5o9LBh"
1367720000000000000 ,2,"My mom is goint to get  #Sinopharm today. I f@@cking hate Ch*** because we got this shit virus from them and now this untested, dangerous vaccine. I hate Hungary too because they approved this sh!t for political reasons."
1383060000000000000 ,2,"Augmentation of Manufacturing Capacity for #COVAXIN vaccine production under Mission COVID Suraksha. 

https://t.co/Y7DjxZ2tew https://t.co/BibUkVPdi8"
1349720000000000000 ,1,"10 death after #PfizerBioNTech  vaccine. 
https://t.co/7L2YZRogS0"
1372850000000000000 ,2,"With respect to rising in Active Cases, all are advised to take precautions and following COVID Appropriate Behaviour!
Together, let's fight this virus! #SaferStrongerTogetherResponsible
#IndiaFightsCorona #covid19 #StaySafe #stayhome #stayhealthy #Pfizer #Covaxin 
@narendramodi https://t.co/QahdiAgtLm"
1384500000000000000 ,2,"#Pfizer #Moderna 
If one patient has to delay their 2nd shot to #day42 for personal reason, it≥’ not an issue. 
But generalizing this dosing interval to the whole population is radically different... As of today we don÷… have enough data supporting this."
1350210000000000000 ,1,Pt 1 - Moderna Pfizer is NOT a Vaccine. It≥’ a Biologic aka Gene Therapy and this is what it≥’ doing to Nurses!! #CrimesAgainstHumanity #PfizerBioNTech #Moderna https://t.co/2RYJwXHIqF
1375850000000000000 ,3,Got my first #CovidVaccine ? shot today ?. They organized it very well. It was a drive through and was quicker than getting a coffee. #COVID19 #vaccinated #Moderna
